it	l_0	l_1	l_2	l_3	l_4	l_5	l_6	l_7	l_8	l_9	l_10	l_11	l_12	l_13	l_14	l_15	l_16	l_17	l_18	l_19	l_20	l_21	l_22	l_23	l_24	l_25	l_26	l_27	l_28	l_29	l_30	l_31	l_32	l_33	l_34	l_35	l_36	l_37	l_38	l_39	l_40	l_41	l_42	l_43	l_44	l_45	l_46	l_47	l_48	l_49	l_50	l_51	l_52	l_53	l_54	l_55	l_56	m_0	m_1	m_2	m_3	m_4	m_5	m_6	m_7	m_8	m_9	m_10	m_11	m_12	m_13	m_14	m_15	m_16	m_17	m_18	m_19	m_20	m_21	m_22	m_23	m_24	m_25	m_26	m_27	m_28	m_29	m_30	m_31	m_32	m_33	m_34	m_35	m_36	m_37	m_38	m_39	m_40	m_41	m_42	m_43	m_44	m_45	m_46	m_47	m_48	m_49	m_50	m_51	m_52	m_53	m_54	m_55	m_56	r_0	r_1	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	r_23	r_24	r_25	r_26	r_27	r_28	r_29	r_30	r_31	r_32	r_33	r_34	r_35	r_36	r_37	r_38	r_39	r_40	r_41	r_42	r_43	r_44	r_45	r_46	r_47	r_48	r_49	r_50	r_51	r_52	r_53	r_54	r_55	r_56	
0	0.26301378216446381	0.26301378216446381	0.26301378216446381	0.26301378216446381	0.26301378216446381	0.26301378216446381	0.26301378216446381	0.26301378216446381	0.26301378216446381	0.26301378216446381	0.26301378216446381	0.26301378216446381	0.26301378216446381	0.26301378216446381	0.26301378216446381	0.26301378216446381	0.26301378216446381	0.26301378216446381	0.26301378216446381	0.26301378216446381	0.26301378216446381	0.26301378216446381	0.26301378216446381	0.26301378216446381	0.26301378216446381	0.26301378216446381	0.26301378216446381	0.26301378216446381	0.26301378216446381	0.26301378216446381	0.26301378216446381	0.26301378216446381	0.26301378216446381	0.26301378216446381	0.26301378216446381	0.26301378216446381	0.26301378216446381	0.26301378216446381	0.26301378216446381	0.26301378216446381	0.26301378216446381	0.26301378216446381	0.26301378216446381	0.26301378216446381	0.26301378216446381	0.26301378216446381	0.26301378216446381	0.26301378216446381	0.26301378216446381	0.26301378216446381	0.26301378216446381	0.26301378216446381	0.26301378216446381	0.26301378216446381	0.26301378216446381	0.26301378216446381	0.26301378216446381	0.10067082678233412	0.10067082678233412	0.10067082678233412	0.10067082678233412	0.10067082678233412	0.10067082678233412	0.10067082678233412	0.10067082678233412	0.10067082678233412	0.10067082678233412	0.10067082678233412	0.10067082678233412	0.10067082678233412	0.10067082678233412	0.10067082678233412	0.10067082678233412	0.10067082678233412	0.10067082678233412	0.10067082678233412	0.10067082678233412	0.10067082678233412	0.10067082678233412	0.10067082678233412	0.10067082678233412	0.10067082678233412	0.10067082678233412	0.10067082678233412	0.10067082678233412	0.10067082678233412	0.10067082678233412	0.10067082678233412	0.10067082678233412	0.10067082678233412	0.10067082678233412	0.10067082678233412	0.10067082678233412	0.10067082678233412	0.10067082678233412	0.10067082678233412	0.10067082678233412	0.10067082678233412	0.10067082678233412	0.10067082678233412	0.10067082678233412	0.10067082678233412	0.10067082678233412	0.10067082678233412	0.10067082678233412	0.10067082678233412	0.10067082678233412	0.10067082678233412	0.10067082678233412	0.10067082678233412	0.10067082678233412	0.10067082678233412	0.10067082678233412	0.10067082678233412	0.16234295538212967	0.16234295538212967	0.16234295538212967	0.16234295538212967	0.16234295538212967	0.16234295538212967	0.16234295538212967	0.16234295538212967	0.16234295538212967	0.16234295538212967	0.16234295538212967	0.16234295538212967	0.16234295538212967	0.16234295538212967	0.16234295538212967	0.16234295538212967	0.16234295538212967	0.16234295538212967	0.16234295538212967	0.16234295538212967	0.16234295538212967	0.16234295538212967	0.16234295538212967	0.16234295538212967	0.16234295538212967	0.16234295538212967	0.16234295538212967	0.16234295538212967	0.16234295538212967	0.16234295538212967	0.16234295538212967	0.16234295538212967	0.16234295538212967	0.16234295538212967	0.16234295538212967	0.16234295538212967	0.16234295538212967	0.16234295538212967	0.16234295538212967	0.16234295538212967	0.16234295538212967	0.16234295538212967	0.16234295538212967	0.16234295538212967	0.16234295538212967	0.16234295538212967	0.16234295538212967	0.16234295538212967	0.16234295538212967	0.16234295538212967	0.16234295538212967	0.16234295538212967	0.16234295538212967	0.16234295538212967	0.16234295538212967	0.16234295538212967	0.16234295538212967
1000	0.20506168779708522	0.20506168779708522	0.20506168779708522	0.20506168779708522	0.20506168779708522	0.20506168779708522	0.20506168779708522	0.20506168779708522	0.20506168779708522	0.20506168779708522	0.20506168779708522	0.20506168779708522	0.20506168779708522	0.20506168779708522	0.20506168779708522	0.20506168779708522	0.20506168779708522	0.20506168779708522	0.20506168779708522	0.20506168779708522	0.20506168779708522	0.20506168779708522	0.20506168779708522	0.20506168779708522	0.20506168779708522	0.20506168779708522	0.20506168779708522	0.20506168779708522	0.20506168779708522	0.20506168779708522	0.20506168779708522	0.20506168779708522	0.20506168779708522	0.20506168779708522	0.20506168779708522	0.20506168779708522	0.20506168779708522	0.20506168779708522	0.20506168779708522	0.20506168779708522	0.20506168779708522	0.20506168779708522	0.20506168779708522	0.20506168779708522	0.20506168779708522	0.20506168779708522	0.20506168779708522	0.20506168779708522	0.20506168779708522	0.20506168779708522	0.20506168779708522	0.20506168779708522	0.20506168779708522	0.20506168779708522	0.20506168779708522	0.20506168779708522	0.20506168779708522	0.10806765030204268	0.10806765030204268	0.10806765030204268	0.10806765030204268	0.10806765030204268	0.10806765030204268	0.10806765030204268	0.10806765030204268	0.10806765030204268	0.10806765030204268	0.10806765030204268	0.10806765030204268	0.10806765030204268	0.10806765030204268	0.10806765030204268	0.10806765030204268	0.10806765030204268	0.10806765030204268	0.10806765030204268	0.10806765030204268	0.10806765030204268	0.10806765030204268	0.10806765030204268	0.10806765030204268	0.10806765030204268	0.10806765030204268	0.10806765030204268	0.10806765030204268	0.10806765030204268	0.10806765030204268	0.10806765030204268	0.10806765030204268	0.10806765030204268	0.10806765030204268	0.10806765030204268	0.10806765030204268	0.10806765030204268	0.10806765030204268	0.10806765030204268	0.10806765030204268	0.10806765030204268	0.10806765030204268	0.10806765030204268	0.10806765030204268	0.10806765030204268	0.10806765030204268	0.10806765030204268	0.10806765030204268	0.10806765030204268	0.10806765030204268	0.10806765030204268	0.10806765030204268	0.10806765030204268	0.10806765030204268	0.10806765030204268	0.10806765030204268	0.10806765030204268	0.09699403749504254	0.09699403749504254	0.09699403749504254	0.09699403749504254	0.09699403749504254	0.09699403749504254	0.09699403749504254	0.09699403749504254	0.09699403749504254	0.09699403749504254	0.09699403749504254	0.09699403749504254	0.09699403749504254	0.09699403749504254	0.09699403749504254	0.09699403749504254	0.09699403749504254	0.09699403749504254	0.09699403749504254	0.09699403749504254	0.09699403749504254	0.09699403749504254	0.09699403749504254	0.09699403749504254	0.09699403749504254	0.09699403749504254	0.09699403749504254	0.09699403749504254	0.09699403749504254	0.09699403749504254	0.09699403749504254	0.09699403749504254	0.09699403749504254	0.09699403749504254	0.09699403749504254	0.09699403749504254	0.09699403749504254	0.09699403749504254	0.09699403749504254	0.09699403749504254	0.09699403749504254	0.09699403749504254	0.09699403749504254	0.09699403749504254	0.09699403749504254	0.09699403749504254	0.09699403749504254	0.09699403749504254	0.09699403749504254	0.09699403749504254	0.09699403749504254	0.09699403749504254	0.09699403749504254	0.09699403749504254	0.09699403749504254	0.09699403749504254	0.09699403749504254
2000	0.1935411947570847	0.1935411947570847	0.1935411947570847	0.1935411947570847	0.1935411947570847	0.1935411947570847	0.1935411947570847	0.1935411947570847	0.1935411947570847	0.1935411947570847	0.1935411947570847	0.1935411947570847	0.1935411947570847	0.1935411947570847	0.1935411947570847	0.1935411947570847	0.1935411947570847	0.1935411947570847	0.1935411947570847	0.1935411947570847	0.1935411947570847	0.1935411947570847	0.1935411947570847	0.1935411947570847	0.1935411947570847	0.1935411947570847	0.1935411947570847	0.1935411947570847	0.1935411947570847	0.1935411947570847	0.1935411947570847	0.1935411947570847	0.1935411947570847	0.1935411947570847	0.1935411947570847	0.1935411947570847	0.1935411947570847	0.1935411947570847	0.1935411947570847	0.1935411947570847	0.1935411947570847	0.1935411947570847	0.1935411947570847	0.1935411947570847	0.1935411947570847	0.1935411947570847	0.1935411947570847	0.1935411947570847	0.1935411947570847	0.1935411947570847	0.1935411947570847	0.1935411947570847	0.1935411947570847	0.1935411947570847	0.1935411947570847	0.1935411947570847	0.1935411947570847	0.10879305826301786	0.10879305826301786	0.10879305826301786	0.10879305826301786	0.10879305826301786	0.10879305826301786	0.10879305826301786	0.10879305826301786	0.10879305826301786	0.10879305826301786	0.10879305826301786	0.10879305826301786	0.10879305826301786	0.10879305826301786	0.10879305826301786	0.10879305826301786	0.10879305826301786	0.10879305826301786	0.10879305826301786	0.10879305826301786	0.10879305826301786	0.10879305826301786	0.10879305826301786	0.10879305826301786	0.10879305826301786	0.10879305826301786	0.10879305826301786	0.10879305826301786	0.10879305826301786	0.10879305826301786	0.10879305826301786	0.10879305826301786	0.10879305826301786	0.10879305826301786	0.10879305826301786	0.10879305826301786	0.10879305826301786	0.10879305826301786	0.10879305826301786	0.10879305826301786	0.10879305826301786	0.10879305826301786	0.10879305826301786	0.10879305826301786	0.10879305826301786	0.10879305826301786	0.10879305826301786	0.10879305826301786	0.10879305826301786	0.10879305826301786	0.10879305826301786	0.10879305826301786	0.10879305826301786	0.10879305826301786	0.10879305826301786	0.10879305826301786	0.10879305826301786	0.084748136494066845	0.084748136494066845	0.084748136494066845	0.084748136494066845	0.084748136494066845	0.084748136494066845	0.084748136494066845	0.084748136494066845	0.084748136494066845	0.084748136494066845	0.084748136494066845	0.084748136494066845	0.084748136494066845	0.084748136494066845	0.084748136494066845	0.084748136494066845	0.084748136494066845	0.084748136494066845	0.084748136494066845	0.084748136494066845	0.084748136494066845	0.084748136494066845	0.084748136494066845	0.084748136494066845	0.084748136494066845	0.084748136494066845	0.084748136494066845	0.084748136494066845	0.084748136494066845	0.084748136494066845	0.084748136494066845	0.084748136494066845	0.084748136494066845	0.084748136494066845	0.084748136494066845	0.084748136494066845	0.084748136494066845	0.084748136494066845	0.084748136494066845	0.084748136494066845	0.084748136494066845	0.084748136494066845	0.084748136494066845	0.084748136494066845	0.084748136494066845	0.084748136494066845	0.084748136494066845	0.084748136494066845	0.084748136494066845	0.084748136494066845	0.084748136494066845	0.084748136494066845	0.084748136494066845	0.084748136494066845	0.084748136494066845	0.084748136494066845	0.084748136494066845
3000	0.19366787116580789	0.19366787116580789	0.19366787116580789	0.19366787116580789	0.19366787116580789	0.19366787116580789	0.19366787116580789	0.19366787116580789	0.19366787116580789	0.19366787116580789	0.19366787116580789	0.19366787116580789	0.19366787116580789	0.19366787116580789	0.19366787116580789	0.19366787116580789	0.19366787116580789	0.19366787116580789	0.19366787116580789	0.19366787116580789	0.07249248558692406	0.07249248558692406	0.07249248558692406	0.07249248558692406	0.07249248558692406	0.07249248558692406	0.07249248558692406	0.07249248558692406	0.07249248558692406	0.07249248558692406	0.07249248558692406	0.07249248558692406	0.07249248558692406	0.07249248558692406	0.07249248558692406	0.07249248558692406	0.07249248558692406	0.1985306292927273	0.1985306292927273	0.1985306292927273	0.1985306292927273	0.1985306292927273	0.1985306292927273	0.1985306292927273	0.1985306292927273	0.1985306292927273	0.1985306292927273	0.1985306292927273	0.1985306292927273	0.1985306292927273	0.1985306292927273	0.1985306292927273	0.1985306292927273	0.1985306292927273	0.1985306292927273	0.1985306292927273	0.1985306292927273	0.10819906331263517	0.10819906331263517	0.10819906331263517	0.10819906331263517	0.10819906331263517	0.10819906331263517	0.10819906331263517	0.10819906331263517	0.10819906331263517	0.10819906331263517	0.10819906331263517	0.10819906331263517	0.10819906331263517	0.10819906331263517	0.10819906331263517	0.10819906331263517	0.10819906331263517	0.10819906331263517	0.10819906331263517	0.10819906331263517	0.10819906331263517	0.10819906331263517	0.10819906331263517	0.10819906331263517	0.10819906331263517	0.10819906331263517	0.10819906331263517	0.10819906331263517	0.10819906331263517	0.10819906331263517	0.10819906331263517	0.10819906331263517	0.10819906331263517	0.10819906331263517	0.10819906331263517	0.10819906331263517	0.10819906331263517	0.10819906331263517	0.10819906331263517	0.10819906331263517	0.10819906331263517	0.10819906331263517	0.10819906331263517	0.10819906331263517	0.10819906331263517	0.10819906331263517	0.10819906331263517	0.10819906331263517	0.10819906331263517	0.10819906331263517	0.10819906331263517	0.10819906331263517	0.10819906331263517	0.10819906331263517	0.10819906331263517	0.10819906331263517	0.10819906331263517	0.085468807853172721	0.085468807853172721	0.085468807853172721	0.085468807853172721	0.085468807853172721	0.085468807853172721	0.085468807853172721	0.085468807853172721	0.085468807853172721	0.085468807853172721	0.085468807853172721	0.085468807853172721	0.085468807853172721	0.085468807853172721	0.085468807853172721	0.085468807853172721	0.085468807853172721	0.085468807853172721	0.085468807853172721	0.085468807853172721	-0.035706577725711106	-0.035706577725711106	-0.035706577725711106	-0.035706577725711106	-0.035706577725711106	-0.035706577725711106	-0.035706577725711106	-0.035706577725711106	-0.035706577725711106	-0.035706577725711106	-0.035706577725711106	-0.035706577725711106	-0.035706577725711106	-0.035706577725711106	-0.035706577725711106	-0.035706577725711106	-0.035706577725711106	0.090331565980092135	0.090331565980092135	0.090331565980092135	0.090331565980092135	0.090331565980092135	0.090331565980092135	0.090331565980092135	0.090331565980092135	0.090331565980092135	0.090331565980092135	0.090331565980092135	0.090331565980092135	0.090331565980092135	0.090331565980092135	0.090331565980092135	0.090331565980092135	0.090331565980092135	0.090331565980092135	0.090331565980092135	0.090331565980092135
4000	0.23613314599200816	0.23613314599200816	0.23613314599200816	0.23613314599200816	0.23613314599200816	0.23613314599200816	0.23613314599200816	0.23613314599200816	0.23613314599200816	0.23613314599200816	0.23613314599200816	0.23613314599200816	0.23613314599200816	0.23613314599200816	0.23613314599200816	0.23613314599200816	0.23613314599200816	0.23613314599200816	0.23613314599200816	0.23613314599200816	0.095830290814433047	0.095830290814433047	0.095830290814433047	0.095830290814433047	0.095830290814433047	0.095830290814433047	0.095830290814433047	0.095830290814433047	0.095830290814433047	0.095830290814433047	0.095830290814433047	0.095830290814433047	0.095830290814433047	0.095830290814433047	0.095830290814433047	0.095830290814433047	0.095830290814433047	0.095830290814433047	0.095830290814433047	0.23491299627499507	0.23491299627499507	0.23491299627499507	0.23491299627499507	0.23491299627499507	0.23491299627499507	0.23491299627499507	0.23491299627499507	0.23491299627499507	0.23491299627499507	0.23491299627499507	0.23491299627499507	0.23491299627499507	0.23491299627499507	0.23491299627499507	0.23491299627499507	0.23491299627499507	0.23491299627499507	0.11586376588179487	0.11586376588179487	0.11586376588179487	0.11586376588179487	0.11586376588179487	0.11586376588179487	0.11586376588179487	0.11586376588179487	0.11586376588179487	0.11586376588179487	0.11586376588179487	0.11586376588179487	0.11586376588179487	0.11586376588179487	0.11586376588179487	0.11586376588179487	0.11586376588179487	0.11586376588179487	0.11586376588179487	0.11586376588179487	0.11586376588179487	0.11586376588179487	0.11586376588179487	0.11586376588179487	0.11586376588179487	0.11586376588179487	0.11586376588179487	0.11586376588179487	0.11586376588179487	0.11586376588179487	0.11586376588179487	0.11586376588179487	0.11586376588179487	0.11586376588179487	0.11586376588179487	0.11586376588179487	0.11586376588179487	0.11586376588179487	0.11586376588179487	0.11586376588179487	0.11586376588179487	0.11586376588179487	0.11586376588179487	0.11586376588179487	0.11586376588179487	0.11586376588179487	0.11586376588179487	0.11586376588179487	0.11586376588179487	0.11586376588179487	0.11586376588179487	0.11586376588179487	0.11586376588179487	0.11586376588179487	0.11586376588179487	0.11586376588179487	0.11586376588179487	0.12026938011021329	0.12026938011021329	0.12026938011021329	0.12026938011021329	0.12026938011021329	0.12026938011021329	0.12026938011021329	0.12026938011021329	0.12026938011021329	0.12026938011021329	0.12026938011021329	0.12026938011021329	0.12026938011021329	0.12026938011021329	0.12026938011021329	0.12026938011021329	0.12026938011021329	0.12026938011021329	0.12026938011021329	0.12026938011021329	-0.020033475067361819	-0.020033475067361819	-0.020033475067361819	-0.020033475067361819	-0.020033475067361819	-0.020033475067361819	-0.020033475067361819	-0.020033475067361819	-0.020033475067361819	-0.020033475067361819	-0.020033475067361819	-0.020033475067361819	-0.020033475067361819	-0.020033475067361819	-0.020033475067361819	-0.020033475067361819	-0.020033475067361819	-0.020033475067361819	-0.020033475067361819	0.1190492303932002	0.1190492303932002	0.1190492303932002	0.1190492303932002	0.1190492303932002	0.1190492303932002	0.1190492303932002	0.1190492303932002	0.1190492303932002	0.1190492303932002	0.1190492303932002	0.1190492303932002	0.1190492303932002	0.1190492303932002	0.1190492303932002	0.1190492303932002	0.1190492303932002	0.1190492303932002
5000	0.17217605603454275	0.17217605603454275	0.17217605603454275	0.17217605603454275	0.17217605603454275	0.17217605603454275	0.17217605603454275	0.17217605603454275	0.17217605603454275	0.17217605603454275	0.17217605603454275	0.17217605603454275	0.17217605603454275	0.17217605603454275	0.17217605603454275	0.17217605603454275	0.17217605603454275	0.17217605603454275	0.17217605603454275	0.17217605603454275	0.17217605603454275	0.17217605603454275	0.17217605603454275	0.17217605603454275	0.17217605603454275	0.17217605603454275	0.17217605603454275	0.17217605603454275	0.17217605603454275	0.17217605603454275	0.17217605603454275	0.17217605603454275	0.17217605603454275	0.17217605603454275	0.17217605603454275	0.17217605603454275	0.17217605603454275	0.17217605603454275	0.17217605603454275	0.17217605603454275	0.17217605603454275	0.17217605603454275	0.17217605603454275	0.17217605603454275	0.17217605603454275	0.17217605603454275	0.17217605603454275	0.17217605603454275	0.17217605603454275	0.17217605603454275	0.17217605603454275	0.17217605603454275	0.17217605603454275	0.17217605603454275	0.17217605603454275	0.17217605603454275	0.17217605603454275	0.1075610836647754	0.1075610836647754	0.1075610836647754	0.1075610836647754	0.1075610836647754	0.1075610836647754	0.1075610836647754	0.1075610836647754	0.1075610836647754	0.1075610836647754	0.1075610836647754	0.1075610836647754	0.1075610836647754	0.1075610836647754	0.1075610836647754	0.1075610836647754	0.1075610836647754	0.1075610836647754	0.1075610836647754	0.1075610836647754	0.1075610836647754	0.1075610836647754	0.1075610836647754	0.1075610836647754	0.1075610836647754	0.1075610836647754	0.1075610836647754	0.1075610836647754	0.1075610836647754	0.1075610836647754	0.1075610836647754	0.1075610836647754	0.1075610836647754	0.1075610836647754	0.1075610836647754	0.1075610836647754	0.1075610836647754	0.1075610836647754	0.1075610836647754	0.1075610836647754	0.1075610836647754	0.1075610836647754	0.1075610836647754	0.1075610836647754	0.1075610836647754	0.1075610836647754	0.1075610836647754	0.1075610836647754	0.1075610836647754	0.1075610836647754	0.1075610836647754	0.1075610836647754	0.1075610836647754	0.1075610836647754	0.1075610836647754	0.1075610836647754	0.1075610836647754	0.064614972369767348	0.064614972369767348	0.064614972369767348	0.064614972369767348	0.064614972369767348	0.064614972369767348	0.064614972369767348	0.064614972369767348	0.064614972369767348	0.064614972369767348	0.064614972369767348	0.064614972369767348	0.064614972369767348	0.064614972369767348	0.064614972369767348	0.064614972369767348	0.064614972369767348	0.064614972369767348	0.064614972369767348	0.064614972369767348	0.064614972369767348	0.064614972369767348	0.064614972369767348	0.064614972369767348	0.064614972369767348	0.064614972369767348	0.064614972369767348	0.064614972369767348	0.064614972369767348	0.064614972369767348	0.064614972369767348	0.064614972369767348	0.064614972369767348	0.064614972369767348	0.064614972369767348	0.064614972369767348	0.064614972369767348	0.064614972369767348	0.064614972369767348	0.064614972369767348	0.064614972369767348	0.064614972369767348	0.064614972369767348	0.064614972369767348	0.064614972369767348	0.064614972369767348	0.064614972369767348	0.064614972369767348	0.064614972369767348	0.064614972369767348	0.064614972369767348	0.064614972369767348	0.064614972369767348	0.064614972369767348	0.064614972369767348	0.064614972369767348	0.064614972369767348
6000	0.22691282339326938	0.22691282339326938	0.22691282339326938	0.22691282339326938	0.22691282339326938	0.22691282339326938	0.22691282339326938	0.22691282339326938	0.22691282339326938	0.22691282339326938	0.22691282339326938	0.22691282339326938	0.22691282339326938	0.22691282339326938	0.22691282339326938	0.22691282339326938	0.22691282339326938	0.22691282339326938	0.22691282339326938	0.22691282339326938	0.22691282339326938	0.22691282339326938	0.10056804991196126	0.10056804991196126	0.10056804991196126	0.10056804991196126	0.10056804991196126	0.10056804991196126	0.10056804991196126	0.10056804991196126	0.10056804991196126	0.10056804991196126	0.10056804991196126	0.10056804991196126	0.24553732712741885	0.24553732712741885	0.24553732712741885	0.24553732712741885	0.24553732712741885	0.24553732712741885	0.24553732712741885	0.24553732712741885	0.24553732712741885	0.24553732712741885	0.24553732712741885	0.24553732712741885	0.24553732712741885	0.24553732712741885	0.24553732712741885	0.24553732712741885	0.24553732712741885	0.24553732712741885	0.24553732712741885	0.24553732712741885	0.24553732712741885	0.24553732712741885	0.24553732712741885	0.091522297082694312	0.091522297082694312	0.091522297082694312	0.091522297082694312	0.091522297082694312	0.091522297082694312	0.091522297082694312	0.091522297082694312	0.091522297082694312	0.091522297082694312	0.091522297082694312	0.091522297082694312	0.091522297082694312	0.091522297082694312	0.091522297082694312	0.13991893073995681	0.13991893073995681	0.13991893073995681	0.13991893073995681	0.13991893073995681	0.13991893073995681	0.13991893073995681	0.13991893073995681	0.13991893073995681	0.13991893073995681	0.13991893073995681	0.13991893073995681	0.13991893073995681	0.13991893073995681	0.13991893073995681	0.13991893073995681	0.13991893073995681	0.13991893073995681	0.13991893073995681	0.13991893073995681	0.13991893073995681	0.13991893073995681	0.075663720140353344	0.075663720140353344	0.075663720140353344	0.075663720140353344	0.075663720140353344	0.075663720140353344	0.075663720140353344	0.075663720140353344	0.075663720140353344	0.217363571585556	0.217363571585556	0.217363571585556	0.217363571585556	0.217363571585556	0.217363571585556	0.217363571585556	0.217363571585556	0.217363571585556	0.217363571585556	0.217363571585556	0.13539052631057508	0.13539052631057508	0.13539052631057508	0.13539052631057508	0.13539052631057508	0.13539052631057508	0.13539052631057508	0.13539052631057508	0.13539052631057508	0.13539052631057508	0.13539052631057508	0.13539052631057508	0.13539052631057508	0.13539052631057508	0.13539052631057508	0.08699389265331256	0.08699389265331256	0.08699389265331256	0.08699389265331256	0.08699389265331256	0.08699389265331256	0.08699389265331256	-0.039350880827995552	-0.039350880827995552	-0.039350880827995552	-0.039350880827995552	-0.039350880827995552	-0.039350880827995552	-0.039350880827995552	-0.039350880827995552	-0.039350880827995552	-0.039350880827995552	-0.039350880827995552	-0.039350880827995552	0.10561839638746204	0.10561839638746204	0.10561839638746204	0.1698736069870655	0.1698736069870655	0.1698736069870655	0.1698736069870655	0.1698736069870655	0.1698736069870655	0.1698736069870655	0.1698736069870655	0.1698736069870655	0.028173755541862855	0.028173755541862855	0.028173755541862855	0.028173755541862855	0.028173755541862855	0.028173755541862855	0.028173755541862855	0.028173755541862855	0.028173755541862855	0.028173755541862855	0.028173755541862855
7000	0.19872015387708164	0.19872015387708164	0.19872015387708164	0.19872015387708164	0.19872015387708164	0.19872015387708164	0.19872015387708164	0.19872015387708164	0.19872015387708164	0.19872015387708164	0.19872015387708164	0.19872015387708164	0.19872015387708164	0.19872015387708164	0.19872015387708164	0.19872015387708164	0.19872015387708164	0.19872015387708164	0.19872015387708164	0.19872015387708164	0.19872015387708164	0.05820354094466245	0.05820354094466245	0.05820354094466245	0.05820354094466245	0.05820354094466245	0.05820354094466245	0.05820354094466245	0.05820354094466245	0.05820354094466245	0.05820354094466245	0.05820354094466245	0.19968077991766331	0.19968077991766331	0.19968077991766331	0.19968077991766331	0.19968077991766331	0.19968077991766331	0.19968077991766331	0.19968077991766331	0.19968077991766331	0.19968077991766331	0.19968077991766331	0.19968077991766331	0.19968077991766331	0.19968077991766331	0.19968077991766331	0.19968077991766331	0.19968077991766331	0.19968077991766331	0.19968077991766331	0.19968077991766331	0.19968077991766331	0.19968077991766331	0.19968077991766331	0.19968077991766331	0.19968077991766331	0.072352670672000338	0.072352670672000338	0.072352670672000338	0.072352670672000338	0.072352670672000338	0.072352670672000338	0.072352670672000338	0.072352670672000338	0.072352670672000338	0.072352670672000338	0.14332280095801417	0.14332280095801417	0.14332280095801417	0.14332280095801417	0.14332280095801417	0.14332280095801417	0.14332280095801417	0.14332280095801417	0.14332280095801417	0.14332280095801417	0.14332280095801417	0.14332280095801417	0.14332280095801417	0.14332280095801417	0.14332280095801417	0.14332280095801417	0.14332280095801417	0.14332280095801417	0.14332280095801417	0.14332280095801417	0.14332280095801417	0.14332280095801417	0.14332280095801417	0.10662438778919257	0.10662438778919257	0.10662438778919257	0.10662438778919257	0.10662438778919257	0.10662438778919257	0.10662438778919257	0.10662438778919257	0.10662438778919257	0.10662438778919257	0.10662438778919257	0.10662438778919257	0.10662438778919257	0.10662438778919257	0.10662438778919257	0.10662438778919257	0.10662438778919257	0.10662438778919257	0.10662438778919257	0.10662438778919257	0.10662438778919257	0.10662438778919257	0.10662438778919257	0.10662438778919257	0.12636748320508129	0.12636748320508129	0.12636748320508129	0.12636748320508129	0.12636748320508129	0.12636748320508129	0.12636748320508129	0.12636748320508129	0.12636748320508129	0.12636748320508129	0.055397352919067472	0.055397352919067472	0.055397352919067472	0.055397352919067472	0.055397352919067472	0.055397352919067472	0.055397352919067472	0.055397352919067472	0.055397352919067472	0.055397352919067472	0.055397352919067472	-0.085119260013351711	-0.085119260013351711	-0.085119260013351711	-0.085119260013351711	-0.085119260013351711	-0.085119260013351711	-0.085119260013351711	-0.085119260013351711	-0.085119260013351711	-0.085119260013351711	-0.085119260013351711	0.056357978959649141	0.093056392128470736	0.093056392128470736	0.093056392128470736	0.093056392128470736	0.093056392128470736	0.093056392128470736	0.093056392128470736	0.093056392128470736	0.093056392128470736	0.093056392128470736	0.093056392128470736	0.093056392128470736	0.093056392128470736	0.093056392128470736	0.093056392128470736	0.093056392128470736	0.093056392128470736	0.093056392128470736	0.093056392128470736	0.093056392128470736	0.093056392128470736	0.093056392128470736	0.093056392128470736	0.093056392128470736
