Lasiurus,intermedius
Onychonycteris,finneyi
Myotis,grisescens
Myotis,grisescens
Myotis,grisescens
Myotis,keenii
Pipistrellus,subflavus
Eptesicus,fuscus
Myotis,grisescens
Myotis,lucifugus
Eptesicus,fuscus
Nycticeius,humeralis
Tanzanycteris,mannardi
Archaeopteropus,transiens
Tadarida,rusingae
Xenorhinos,halli
Brevipalatus,mcculloughi
Riversleigha,williamsi
Philisis,sphingis
Witwatia,schlosseri
Witwatia,eremicus
Qarunycteris,moerisae
Dhofarella,sigei
Saharaderma,pseudovampyrus
Khonsunycteris,aegypticus
Honrovits,tsuwape
Icaronycteris,menui
Archaeonycteris,brailloni
Ageina,tobieni
Icaronycteris,menui
Archaeonycteris,brailloni
Rhinolophus,ferrumequinum
Phyllops,silvai
Antrozous,pallidus
Myotis,thysanodes
Antrozous,pallidus
Lasionycteris,noctivagans
Pipistrellus,subflavus
Plecotus,townsendii
Antrozous,pallidus
Antrozous,pallidus
Pipistrellus,subflavus
Lasiurus,borealis
Lasiurus,seminolus
Tadarida,brasiliensis
Rhinolophus,ferrumequinum
Rhinolophus,ferrumequinum
Plecotus,auritus
Myotis,lucifugus
Myotis,keenii
Myotis,grisescens
Pipistrellus,subflavus
Eptesicus,fuscus
Plecotus,townsendii
Lasiurus,borealis
Eptesicus,fuscus
Eptesicus,fuscus
Myotis,lucifugus
Eptesicus,fuscus
Myotis,lucifugus
Eptesicus,fuscus
Eptesicus,fuscus
Lasionycteris,noctivagans
Eptesicus,fuscus
Protonycteris,gunnelli
Hassianycteris,kumari
Microchiropteryx,folieae
Myotis,keenii
Myotis,lucifugus
Eptesicus,fuscus
Eptesicus,fuscus
Pipistrellus,subflavus
Lasiurus,borealis
Eptesicus,fuscus
Pipistrellus,subflavus
Lasiurus,borealis
Myotis,grisescens
Eptesicus,fuscus
Pipistrellus,subflavus
Lasiurus,borealis
Tadarida,brasiliensis
Eptesicus,fuscus
Pipistrellus,subflavus
Eptesicus,fuscus
Pipistrellus,subflavus
Pipistrellus,subflavus
Lasiurus,borealis
Myotis,leibi
Eptesicus,fuscus
Pipistrellus,subflavus
Desmodus,stocki
Eptesicus,fuscus
Pipistrellus,subflavus
Plecotus,alleganiensis
Desmodus,stocki
Rhinolophus,yongyuthi
Hipposideros,felix
Rhizomops,mengraii
Notonycteris,magdalenensis
Dizzya,exsultans
Noctilio,lacrimaelunaris
Kiotomops,lopezi
Eptesicus,fuscus
Tadarida,brasiliensis
Noctilio,albiventris
Notonycteris,magdalenensis
Thyroptera,robusta
Potamops,mascahehenes
Notonycteris,magdalenensis
Notonycteris,sucharadeus
Notonycteris,sucharadeus
Palynephyllum,antimaster
Thyroptera,lavali
Desmodus,archaeodaptes
Desmodus,draculae
Chrotopterus,auritus
Myotis,austroriparius
Eptesicus,fuscus
Nycticeius,humeralis
Myotis,austroriparius
Myotis,grisescens
Lasiurus,intermedius
Pipistrellus,subflavus
Antrozous,pallidus
Dhofarella,thaleri
Chibanycteris,herberti
Hipposideros,omani
Rhinolophus,euryale
Eptesicus,campanensis
Miostrellus,risgoviensis
Mystacina,miocenalis
Mystacina,miocenalis
Australonycteris,clarkae
Vampyravus,orientalis
Mormopterus,barrancae
Archaeopteropus,transiens
Macroderma,koppa
Archaeonycteris,praecursor
Eppsinycteris,anglica
Hipposideros,bernardsigei
Miophyllorhina,riversleighensis
Riversleigha,williamsi
Macroderma,koppa
Stehlinia,gracilis
Rhinolophus,ferrumequinum
Aegyptonycteris,knightae
Vespertiliavus,gracilis
Palaeophyllophora,quercyi
Hipposideros,schlosseri
Vaylatsia,prisca
Hipposideros,schlosseri
Palaeophyllophora,quercyi
Vaylatsia,prisca
Vespertiliavus,gracilis
Stehlinia,gracilis
Stehlinia,gracilis
Stehlinia,bonisi
Vespertiliavus,gracilis
Hipposideros,morloti
Palaeophyllophora,quercyi
Vaylatsia,prisca
Mixopteryx,dubia
Mixopteryx,weithoferi
Hipposideros,schlosseri
Palaeophyllophora,quercyi
Palaeophyllophora,oltina
Rhinolophus,priscus
Lapichiropteryx,xiei
Vespertiliavus,lapradei
