"Pipistrellus subflavus","Late Pliocene"
"Lasiurus borealis","Late Pliocene"
"Lasiurus seminolus","Late Pliocene"
"Tadarida brasiliensis","Holocene"
"Rhinolophus ferrumequinum","Late Pleistocene"
"Rhinolophus ferrumequinum","Late Pleistocene"
"Plecotus auritus","Late Pleistocene"
"Myotis lucifugus","Late Pleistocene"
"Myotis keenii","Late Pleistocene"
"Myotis grisescens","Late Pleistocene"
"Pipistrellus subflavus","Late Pleistocene"
"Eptesicus fuscus","Late Pleistocene"
"Plecotus townsendii","Late Pleistocene"
"Lasiurus borealis","Late Pleistocene"
"Eptesicus fuscus","Late Pleistocene"
"Eptesicus fuscus","Late Pleistocene"
"Myotis lucifugus","Late Pleistocene"
"Eptesicus fuscus","Late Pleistocene"
"Myotis lucifugus","Late Pleistocene"
"Eptesicus fuscus","Late Pleistocene"
"Eptesicus fuscus","Irvingtonian"
"Lasionycteris noctivagans","Late Pleistocene"
"Eptesicus fuscus","Middle Pleistocene"
"Protonycteris gunnelli","Ypresian"
"Hassianycteris kumari","Ypresian"
"Microchiropteryx folieae","Ypresian"
"Myotis keenii","Late Pleistocene"
"Myotis lucifugus","Late Pleistocene"
"Eptesicus fuscus","Late Pleistocene"
"Eptesicus fuscus","Late Pleistocene"
"Pipistrellus subflavus","Late Pleistocene"
"Lasiurus borealis","Late Pleistocene"
"Eptesicus fuscus","Late Pleistocene"
"Pipistrellus subflavus","Late Pleistocene"
"Lasiurus borealis","Late Pleistocene"
"Myotis grisescens","Late Pleistocene"
"Eptesicus fuscus","Pleistocene"
"Pipistrellus subflavus","Pleistocene"
"Lasiurus borealis","Pleistocene"
"Tadarida brasiliensis","Pleistocene"
"Eptesicus fuscus","Late Pleistocene"
"Pipistrellus subflavus","Late Pleistocene"
"Eptesicus fuscus","Late Pleistocene"
"Pipistrellus subflavus","Late Pleistocene"
"Pipistrellus subflavus","Pleistocene"
"Lasiurus borealis","Pleistocene"
"Myotis leibi","Pleistocene"
"Eptesicus fuscus","Pleistocene"
"Pipistrellus subflavus","Pleistocene"
"Desmodus stocki","Late Pleistocene"
"Eptesicus fuscus","Irvingtonian"
"Pipistrellus subflavus","Irvingtonian"
"Plecotus alleganiensis","Irvingtonian"
"Desmodus stocki","Late Pleistocene"
"Rhinolophus yongyuthi","Middle Miocene"
"Hipposideros felix","Middle Miocene"
"Rhizomops mengraii","Middle Miocene"
"Notonycteris magdalenensis","Laventan"
"Dizzya exsultans","Ypresian"
"Noctilio lacrimaelunaris","Huayquerian"
"Kiotomops lopezi","Laventan"
"Eptesicus fuscus","Holocene"
"Tadarida brasiliensis","Holocene"
"Noctilio albiventris","Friasian"
"Notonycteris magdalenensis","Friasian"
"Thyroptera robusta","Friasian"
"Potamops mascahehenes","Laventan"
"Notonycteris magdalenensis","Laventan"
"Notonycteris sucharadeus","Laventan"
"Notonycteris sucharadeus","Friasian"
"Palynephyllum antimaster","Friasian"
"Thyroptera lavali","Friasian"
"Desmodus archaeodaptes","Irvingtonian"
"Desmodus draculae","Early Pleistocene"
"Chrotopterus auritus","Pleistocene"
"Myotis austroriparius","Late Pleistocene"
"Eptesicus fuscus","Late Pleistocene"
"Nycticeius humeralis","Late Pleistocene"
"Myotis austroriparius","Late Pleistocene"
"Myotis grisescens","Late Pleistocene"
"Lasiurus intermedius","Late Pleistocene"
"Pipistrellus subflavus","Late Pleistocene"
"Antrozous pallidus","Late Pleistocene"
"Dhofarella thaleri","Early Oligocene"
"Chibanycteris herberti","Early Oligocene"
"Hipposideros omani","Early Oligocene"
"Rhinolophus euryale","Pliocene"
"Eptesicus campanensis","MN 9"
"Miostrellus risgoviensis","MN 9"
"Mystacina miocenalis","Altonian"
"Mystacina miocenalis","Altonian"
"Australonycteris clarkae","Ypresian"
"Vampyravus orientalis","Rupelian"
"Mormopterus barrancae","Colhuehuapian"
"Archaeopteropus transiens","Early Oligocene"
"Macroderma koppa","Early Pliocene"
"Archaeonycteris praecursor","Early Eocene"
"Eppsinycteris anglica","Ypresian"
"Hipposideros bernardsigei","Miocene"
"Miophyllorhina riversleighensis","Miocene"
"Riversleigha williamsi","Miocene"
"Macroderma koppa","Early Pliocene"
"Stehlinia gracilis","Bartonian"
"Rhinolophus ferrumequinum","Pleistocene"
"Aegyptonycteris knightae","Priabonian"
"Vespertiliavus gracilis","Rupelian"
"Palaeophyllophora quercyi","Rupelian"
"Hipposideros schlosseri","Rupelian"
"Vaylatsia prisca","Rupelian"
"Hipposideros schlosseri","MP 20"
"Palaeophyllophora quercyi","MP 20"
"Vaylatsia prisca","MP 20"
"Vespertiliavus gracilis","MP 20"
"Stehlinia gracilis","MP 20"
"Stehlinia gracilis","MP 22"
"Stehlinia bonisi","MP 22"
"Vespertiliavus gracilis","MP 22"
"Hipposideros morloti","MP 22"
"Palaeophyllophora quercyi","MP 22"
"Vaylatsia prisca","MP 22"
"Mixopteryx dubia","MP 22"
"Mixopteryx weithoferi","MP 22"
"Hipposideros schlosseri","Priabonian"
"Palaeophyllophora quercyi","Priabonian"
"Palaeophyllophora oltina","Priabonian"
"Rhinolophus priscus","Priabonian"
"Lapichiropteryx xiei","Sharamurunian"
"Vespertiliavus lapradei","MP 14"
