"212913","occ","","","21686","Molossus pretiosus","species","48788","species not entered","Molossus","genus","48788","Holocene","","0.0117","0","4785"
"212914","occ","","","21686","Eumops bonariensis","species","40694","species not entered","Eumops","genus","40694","Holocene","","0.0117","0","4785"
"212916","occ","","","21686","Eumops auripendulus","species","40694","species not entered","Eumops","genus","40694","Holocene","","0.0117","0","4785"
"213276","occ","","","21693","Nycteris thebaica","species","103133","species not entered","Nycteris","genus","103133","Holocene","","0.0117","0","4805"
"213277","occ","","","21693","Taphozous mauritianus","species","40637","species not entered","Taphozous","genus","40637","Holocene","","0.0117","0","4805"
"213278","occ","","","21693","Eptesicus capensis","species","40671","species not entered","Eptesicus","genus","40671","Holocene","","0.0117","0","4805"
"213292","occ","","","21693","Rhinolophus clivosus","species","40646","species not entered","Rhinolophus","genus","40646","Holocene","","0.0117","0","4805"
"213303","occ","","","21693","Pipistrellus kuhli","species","40683","species not entered","Pipistrellus","genus","40683","Holocene","","0.0117","0","4805"
"213304","occ","","","21693","Scotophilus nigrita","species","40687","species not entered","Scotophilus","genus","40687","Holocene","","0.0117","0","4805"
"214000","occ","","","21915","Eptesicus capensis","species","40671","species not entered","Eptesicus","genus","40671","Pleistocene","","2.588","0.0117","5214"
"214013","occ","","","21915","Miniopterus schreibersi","species","40676","species not entered","Miniopterus","genus","40676","Pleistocene","","2.588","0.0117","5214"
"214016","occ","","","21915","Rhinolophus capensis","species","40646","species not entered","Rhinolophus","genus","40646","Pleistocene","","2.588","0.0117","5214"
"214137","occ","","","21949","Tadarida sp.","genus","40691","","Tadarida","genus","40691","Pleistocene","Holocene","2.588","0","5248"
"214140","occ","","","21949","Nycteris thebaica","species","103133","species not entered","Nycteris","genus","103133","Pleistocene","Holocene","2.588","0","5248"
"214141","occ","","","21949","Eptesicus capensis","species","40671","species not entered","Eptesicus","genus","40671","Pleistocene","Holocene","2.588","0","5248"
"214142","occ","","","21949","Eptesicus hottentotus","species","40671","species not entered","Eptesicus","genus","40671","Pleistocene","Holocene","2.588","0","5248"
"214143","occ","","","21949","Scotophilus dinganii","species","40687","species not entered","Scotophilus","genus","40687","Pleistocene","Holocene","2.588","0","5248"
"214154","occ","","","21949","Rhinolophus clivosus","species","40646","species not entered","Rhinolophus","genus","40646","Pleistocene","Holocene","2.588","0","5248"
"214171","occ","","","21949","Rhinolophus hildebrandtii","species","40646","species not entered","Rhinolophus","genus","40646","Pleistocene","Holocene","2.588","0","5248"
"214172","occ","","","21949","Miniopterus schreibersi","species","40676","species not entered","Miniopterus","genus","40676","Pleistocene","Holocene","2.588","0","5248"
"214173","occ","","","21949","Myotis tricolor","species","40678","species not entered","Myotis","genus","40678","Pleistocene","Holocene","2.588","0","5248"
"216893","occ","","","22073","Hipposideros commersoni","species","40649","species not entered","Hipposideros","genus","40649","Holocene","","0.0117","0","5324"
"220131","occ","","","22701","Archaeonycteris trigonodon","species","40630","species not entered","Archaeonycteris","genus","40630","MP 11","","48.6","40.4","5671"
"220132","occ","","","22701","Palaeochiropteryx tupaiodon","species","40634","species not entered","Palaeochiropteryx","genus","40634","MP 11","","48.6","40.4","5671"
"220535","occ","","","21894","Tadarida sp.","genus","40691","","Tadarida","genus","40691","Holocene","","0.0117","0","5210"
"221108","occ","","","22333","Rhinolophus cf. capensis","species","40646","species not entered","Rhinolophus","genus","40646","Pliocene","Pleistocene","5.333","0.0117","4884"
"221114","occ","","","22333","Eptesicus cf. hottentotus","species","40671","species not entered","Eptesicus","genus","40671","Pliocene","Pleistocene","5.333","0.0117","4884"
"221115","occ","","","22333","Myotis cf. tricolor","species","40678","species not entered","Myotis","genus","40678","Pliocene","Pleistocene","5.333","0.0117","4884"
