,,63515,Lophostoma silvicolum,species,117398,Late Pleistocene,,0.126,0.0117,18256,YES,LC,,3.1,2016,unknown,N
,,63515,Trachops cirrhosus,species,117399,Late Pleistocene,,0.126,0.0117,18256,YES,LC,,3.1,2015,stable,N
,,63515,Eptesicus fuscus,species,52640,Late Pleistocene,,0.126,0.0117,18256,YES,LC,,3.1,2016,increasing,N
,,63566,Eptesicus fuscus,species,52640,Late Pleistocene,Holocene,0.126,0,18288,YES,LC,,3.1,2016,increasing,N
,,63565,Eptesicus fuscus,species,52640,Late Pleistocene,Holocene,0.126,0,18288,YES,LC,,3.1,2016,increasing,N
,,63568,Eptesicus fuscus,species,52640,Late Pleistocene,Holocene,0.126,0,18288,YES,LC,,3.1,2016,increasing,N
,,63569,Eptesicus fuscus,species,52640,Late Pleistocene,Holocene,0.126,0,18288,YES,LC,,3.1,2016,increasing,N
,,63571,Eptesicus fuscus,species,52640,Late Pleistocene,Holocene,0.126,0,18288,YES,LC,,3.1,2016,increasing,N
,,63724,Antrozous pallidus,species,52646,Holocene,,0.0117,0,18307,YES,LC,,3.1,2008,stable,N
,,63724,Eumops perotis,species,48789,Holocene,,0.0117,0,18307,YES,LC,,3.1,2015,decreasing,N
,,63723,Eptesicus fuscus,species,52640,Holocene,,0.0117,0,18307,YES,LC,,3.1,2016,increasing,N
,,20636,Myotis austroriparius,species,52635,Late Pleistocene,,0.126,0.0117,18730,YES,LC,,3.1,2008,stable,N
,,68380,Rhinolophus ferrumequinum,species,236716,Early Pleistocene,,2.588,0.781,19685,YES,LC,,3.1,2016,decreasing,N
,,69062,Myotis myotis,species,109090,Middle Pleistocene,,0.781,0.126,19913,YES,LC,,3.1,2016,stable,N
,,69062,Rhinolophus ferrumequinum,species,236716,Middle Pleistocene,,0.781,0.126,19913,YES,LC,,3.1,2016,decreasing,N
,,69062,Rhinolophus euryale,species,94476,Middle Pleistocene,,0.781,0.126,19913,YES,NT,,3.1,2016,decreasing,N
,,70705,Eumops perotis,species,48789,Holocene,,0.0117,0,19694,YES,LC,,3.1,2015,decreasing,N
,,71263,Antrozous pallidus,species,52646,Late Pleistocene,Holocene,0.126,0,24053,YES,LC,,3.1,2008,stable,N
,,71264,Balantiopteryx io,species,160954,Late Pleistocene,,0.126,0.0117,24062,YES,VU,A2c,3.1,2015,decreasing,N
,,71264,Leptonycteris nivalis,species,47369,Late Pleistocene,,0.126,0.0117,24062,YES,EN,A2c,3.1,2016,decreasing,N
,,71264,Artibeus jamaicensis,species,160956,Late Pleistocene,,0.126,0.0117,24062,YES,LC,,3.1,2016,stable,N
,,71264,Tadarida brasiliensis,species,49249,Late Pleistocene,,0.126,0.0117,24062,YES,LC,,3.1,2015,stable,N
,,71264,Eumops perotis,species,48789,Late Pleistocene,,0.126,0.0117,24062,YES,LC,,3.1,2015,decreasing,N
,,71313,Chrotopterus auritus,species,273786,Late Pleistocene,Holocene,0.126,0,24122,YES,LC,,3.1,2015,stable,N
,,71313,Tadarida brasiliensis,species,49249,Late Pleistocene,Holocene,0.126,0,24122,YES,LC,,3.1,2015,stable,N
,,71324,Eumops perotis,species,48789,Holocene,,0.0117,0,23916,YES,LC,,3.1,2015,decreasing,N
,,71335,Desmodus rotundus,species,235347,Late Pleistocene,,0.126,0.0117,24109,YES,LC,,3.1,2015,stable,N
,,74246,Eptesicus fuscus,species,52640,Pleistocene,,2.588,0.0117,24936,YES,LC,,3.1,2016,increasing,N
,,74292,Eumops glaucinus,species,45958,Late Pleistocene,,0.126,0.0117,24947,YES,LC,,3.1,2016,unknown,N
,,74473,Myotis lucifugus,species,52644,Late Pleistocene,,0.126,0.0117,1326,YES,LC,,3.1,2008,stable,N
,,74473,Myotis velifer,species,52649,Late Pleistocene,,0.126,0.0117,1326,YES,LC,,3.1,2008,stable,N
,,74473,Eptesicus fuscus,species,52640,Late Pleistocene,,0.126,0.0117,1326,YES,LC,,3.1,2016,increasing,N
,,74474,Myotis velifer,species,52649,Holocene,,0.0117,0,1326,YES,LC,,3.1,2008,stable,N
,,74474,Pipistrellus hesperus,species,51504,Holocene,,0.0117,0,1326,YES,LC,,3.1,2008,stable,N
,,74474,Antrozous pallidus,species,52646,Holocene,,0.0117,0,1326,YES,LC,,3.1,2008,stable,N
,,74474,Tadarida brasiliensis,species,49249,Holocene,,0.0117,0,1326,YES,LC,,3.1,2015,stable,N
,,74497,Myotis thysanodes,species,48918,Late Pleistocene,,0.126,0.0117,24993,YES,LC,,3.1,2008,stable,N
,,76059,Myotis velifer,species,52649,Late Pleistocene,,0.126,0.0117,25748,YES,LC,,3.1,2008,stable,N
,,76059,Antrozous pallidus,species,52646,Late Pleistocene,,0.126,0.0117,25748,YES,LC,,3.1,2008,stable,N
,,76059,Tadarida brasiliensis,species,49249,Late Pleistocene,,0.126,0.0117,25748,YES,LC,,3.1,2015,stable,N
,,76060,Myotis lucifugus,species,52644,Late Pleistocene,,0.126,0.0117,25748,YES,LC,,3.1,2008,stable,N
,,76060,Myotis velifer,species,52649,Late Pleistocene,,0.126,0.0117,25748,YES,LC,,3.1,2008,stable,N
,,76060,Eptesicus fuscus,species,52640,Late Pleistocene,,0.126,0.0117,25748,YES,LC,,3.1,2016,increasing,N
,,76060,Antrozous pallidus,species,52646,Late Pleistocene,,0.126,0.0117,25748,YES,LC,,3.1,2008,stable,N
,,76060,Tadarida brasiliensis,species,49249,Late Pleistocene,,0.126,0.0117,25748,YES,LC,,3.1,2015,stable,N
,,78640,Artibeus jamaicensis,species,160956,Late Pleistocene,,0.126,0.0117,26442,YES,LC,,3.1,2016,stable,N
,,78640,Eptesicus fuscus,species,52640,Late Pleistocene,,0.126,0.0117,26442,YES,LC,,3.1,2016,increasing,N
,,78640,Antrozous pallidus,species,52646,Late Pleistocene,,0.126,0.0117,26442,YES,LC,,3.1,2008,stable,N
,,78640,Lasiurus borealis,species,52636,Late Pleistocene,,0.126,0.0117,26442,YES,LC,,3.1,2016,stable,N
,,78640,Lasiurus intermedius,species,47494,Late Pleistocene,,0.126,0.0117,26442,YES,LC,,3.1,2016,unknown,N
,,79661,Myotis grisescens,species,119647,Pleistocene,,2.588,0.0117,26764,YES,NT,,3.1,2008,increasing,N
,,79662,Myotis grisescens,species,119647,Pleistocene,Holocene,2.588,0,26764,YES,NT,,3.1,2008,increasing,N
,,79663,Myotis grisescens,species,119647,Pleistocene,Holocene,2.588,0,26764,YES,NT,,3.1,2008,increasing,N
,,79661,Myotis keenii,species,52642,Pleistocene,,2.588,0.0117,26764,YES,LC,,3.1,2008,stable,N
,,79662,Pipistrellus subflavus,species,52648,Pleistocene,Holocene,2.588,0,26764,YES,LC,,3.1,2008,stable,N
,,79663,Eptesicus fuscus,species,52640,Pleistocene,Holocene,2.588,0,26764,YES,LC,,3.1,2016,increasing,N
,,20302,Myotis grisescens,species,119647,Irvingtonian,,1.8,0.3,26764,YES,NT,,3.1,2008,increasing,N
,,84195,Myotis lucifugus,species,52644,Late Pleistocene,,0.126,0.0117,28192,YES,LC,,3.1,2008,stable,N
,,84195,Eptesicus fuscus,species,52640,Late Pleistocene,,0.126,0.0117,28192,YES,LC,,3.1,2016,increasing,N
,,84195,Nycticeius humeralis,species,52641,Late Pleistocene,,0.126,0.0117,28192,YES,LC,,3.1,2008,stable,N
,,92787,Rhinolophus ferrumequinum,species,236716,Late Pleistocene,,0.126,0.0117,31309,YES,LC,,3.1,2016,decreasing,N
,,92812,Antrozous pallidus,species,52646,Late Pleistocene,,0.126,0.0117,31330,YES,LC,,3.1,2008,stable,N
,,93141,Myotis thysanodes,species,48918,Late Pleistocene,,0.126,0.0117,31472,YES,LC,,3.1,2008,stable,N
,,93141,Antrozous pallidus,species,52646,Late Pleistocene,,0.126,0.0117,31472,YES,LC,,3.1,2008,stable,N
,,93183,Lasionycteris noctivagans,species,52645,Late Pleistocene,,0.126,0.0117,31489,YES,LC,,3.1,2008,stable,N
,,93183,Pipistrellus subflavus,species,52648,Late Pleistocene,,0.126,0.0117,31489,YES,LC,,3.1,2008,stable,N
,,93326,Plecotus townsendii,species,50428,Late Pleistocene,Holocene,0.126,0,31567,YES,LC,,3.1,2008,stable,N
,,93326,Antrozous pallidus,species,52646,Late Pleistocene,Holocene,0.126,0,31567,YES,LC,,3.1,2008,stable,N
,,93374,Antrozous pallidus,species,52646,Late Pleistocene,Holocene,0.126,0,31595,YES,LC,,3.1,2008,stable,N
,,94307,Pipistrellus subflavus,species,52648,Late Pliocene,,3.6,2.588,32066,YES,LC,,3.1,2008,stable,N
,,94308,Lasiurus borealis,species,52636,Late Pliocene,,3.6,2.588,32066,YES,LC,,3.1,2016,stable,N
,,94308,Lasiurus seminolus,species,306423,Late Pliocene,,3.6,2.588,32066,YES,LC,,3.1,2008,unknown,N
